,Against,Date,Match No,PlayerID,PlayerName,Scored,Team,x,y
311,swansea,15-08-2015,13,7968,7968,Missed,newcastle,126.20799999999998,270.842
312,stoke,15-08-2015,14,61,61,Missed,spurs,114.11199999999997,210.722
313,stoke,15-08-2015,14,61,61,Missed,spurs,80.95999999999998,124.21600000000004
314,stoke,15-08-2015,14,15553,15553,Scored,spurs,41.08799999999991,173.31400000000002
315,stoke,15-08-2015,14,3816,3816,Missed,spurs,128.44799999999992,210.722
316,stoke,15-08-2015,14,7085,7085,Scored,spurs,60.799999999999955,218.73800000000003
317,stoke,15-08-2015,14,3816,3816,Missed,spurs,59.007999999999925,163.62800000000001
318,stoke,15-08-2015,14,61,61,Missed,spurs,142.78399999999993,133.902
319,stoke,15-08-2015,14,856,856,Missed,spurs,47.807999999999936,167.636
320,stoke,15-08-2015,14,3816,3816,Missed,spurs,99.77599999999995,174.316
321,stoke,15-08-2015,14,493,493,Missed,spurs,127.10399999999993,204.376
322,stoke,15-08-2015,14,2920,2920,Missed,spurs,43.32799999999992,241.11599999999999
323,stoke,15-08-2015,14,831,831,Missed,spurs,68.416,120.542
324,stoke,15-08-2015,14,493,493,Missed,spurs,133.37599999999998,197.02800000000002
325,spurs,15-08-2015,14,200,200,Missed,stoke,122.624,134.57000000000002
326,spurs,15-08-2015,14,2277,2277,Missed,stoke,57.663999999999994,110.18800000000002
327,spurs,15-08-2015,14,5532,5532,Missed,stoke,56.76799999999998,133.23399999999998
328,spurs,15-08-2015,14,2277,2277,Missed,stoke,47.36,189.012
329,spurs,15-08-2015,14,5532,5532,Missed,stoke,77.82399999999998,176.32
330,spurs,15-08-2015,14,272,272,Missed,stoke,60.35200000000003,186.006
331,spurs,15-08-2015,14,2277,2277,Missed,stoke,52.287999999999975,174.316
332,spurs,15-08-2015,14,2408,2408,Missed,stoke,96.19200000000004,235.772
