,x,y,Team,Against,Scored,Match No,Season,Angle,Distance,Colour,ScoredBinary,Proba,Proba_exp
5272,114.11200000000001,-2.338,hull-city,chelsea,Missed,218,16/17,0.020485777,114.1359487,r,0,0.056290557000000005,0.061634562999999996
35,99.77600000000001,-25.718000000000004,cpalace,wba,Missed,1,16/17,0.252266292,103.0372054,r,0,0.063473473,0.061627897
382,112.76799999999999,-5.01,spurs,cpalace,Missed,15,16/17,0.044398300999999994,112.879236,r,0,0.057187015,0.061545159
2956,77.824,-49.431999999999995,burnley,wba,Missed,119,16/17,0.565884022,92.19597388,r,0,0.06584669900000001,0.061527139
5125,52.288000000000004,65.464,man-city,spurs,Missed,213,16/17,0.8968308209999999,83.78287558,r,0,0.062518602,0.061495718
4100,84.544,-43.42,west-ham,hull-city,Missed,165,16/17,0.474451488,95.04201353,r,0,0.065762053,0.061470965999999995
5039,63.93600000000001,-59.452,west-ham,cpalace,Missed,207,16/17,0.7490734990000001,87.30608455,r,0,0.064432429,0.061383144
1932,81.408,46.426,stoke,sunderland,Missed,75,16/17,0.518285825,93.71571875,r,0,0.06572765,0.061366745
3150,81.408,46.426,man-utd,west-ham,Missed,127,16/17,0.518285825,93.71571875,r,0,0.06572765,0.061366745
4621,72.896,53.44,m-brough,man-utd,Missed,185,16/17,0.63259657,90.38617381,r,0,0.06538509099999999,0.061345685999999996
5014,84.992,43.086000000000006,watford,m-brough,Missed,206,16/17,0.46918563799999996,95.28926204,r,0,0.065593599,0.061329217000000005
8653,74.24,-52.438,swansea,west-ham,Missed,309,16/17,0.614962211,90.89181175,r,0,0.065453481,0.061319688
7855,56.768,63.46,arsenal,swansea,Missed,204,16/17,0.8410016990000001,85.14562481,r,0,0.063175695,0.061286047999999996
2136,75.13600000000001,51.77,leicester,cpalace,Missed,84,16/17,0.603316897,91.24445954,r,0,0.065462004,0.061275269
2992,112.76799999999999,-5.343999999999999,chelsea,spurs,Missed,121,16/17,0.047353902999999996,112.8945533,r,0,0.057004598,0.061273848
648,91.712,-36.071999999999996,s-hampton,sunderland,Missed,25,16/17,0.374732978,98.5509012,r,0,0.064879543,0.061253685999999995
206,89.92,-38.076,liverpool,arsenal,Missed,7,16/17,0.40055116700000004,97.64931221,r,0,0.06509353799999999,0.061233993
763,76.032,-51.102,arsenal,s-hampton,Missed,30,16/17,0.591762804,91.60938504,r,0,0.065441032,0.06120965
7629,59.456,62.123999999999995,spurs,b-mouth,Missed,81,16/17,0.807339041,85.99073969,r,0,0.063530392,0.061172480999999994
8478,48.70399999999999,67.134,stoke,leicester,Missed,286,16/17,0.9431772340000001,82.94006012,r,0,0.061443667,0.061152745
4570,115.456,-0.33399999999999996,west-ham,leicester,Missed,183,16/17,0.002892869,115.4564831,r,0,0.05497769999999999,0.061142670999999996
1375,65.28,-58.784,man-utd,leicester,Missed,53,16/17,0.733085862,87.84666787,r,0,0.064335196,0.06110658099999999
2590,68.416,56.78,sunderland,b-mouth,Missed,100,16/17,0.6927221379999999,88.90847798,r,0,0.064674152,0.061066107
1555,60.8,-61.456,watford,burnley,Missed,59,16/17,0.790763902,86.44929112,r,0,0.06362482,0.061048187000000004
6053,50.496,-66.46600000000001,swansea,burnley,Scored,262,16/17,0.921099089,83.47200232,b,1,0.061711502,0.061034078
754,43.328,-69.138,m-brough,wba,Missed,29,16/17,1.0109836220000001,81.59276088,r,0,0.060108198,0.061017935
5647,77.824,-49.766000000000005,arsenal,hull-city,Missed,240,16/17,0.568936074,92.37548231,r,0,0.065311423,0.06101655
2808,96.64,30.394000000000002,liverpool,s-hampton,Missed,113,16/17,0.304712673,101.3068844,r,0,0.063706815,0.061001665
3290,59.008,-62.458,burnley,stoke,Missed,132,16/17,0.8137935390000001,85.92407013,r,0,0.06328115299999999,0.060996699
3877,100.22399999999999,-25.718000000000004,sunderland,chelsea,Missed,156,16/17,0.2511856,103.4710863,r,0,0.06271568,0.060968142999999995
9708,114.56,2.338,chelsea,sunderland,Missed,372,16/17,0.020405687,114.5838551,r,0,0.055538375,0.060956103
2438,78.27199999999999,-49.431999999999995,spurs,leicester,Missed,94,16/17,0.563289343,92.574449,r,0,0.065260946,0.06095572
8326,78.27199999999999,-49.431999999999995,west-ham,leicester,Missed,279,16/17,0.563289343,92.574449,r,0,0.065260946,0.06095572
5686,67.52,57.448,spurs,liverpool,Missed,241,16/17,0.7049753670000001,88.65225944,r,0,0.064443452,0.060940449
8267,62.144,-60.788000000000004,stoke,chelsea,Missed,276,16/17,0.774368122,86.93133888,r,0,0.063664067,0.060880513
8847,62.144,-60.788000000000004,arsenal,m-brough,Missed,322,16/17,0.774368122,86.93133888,r,0,0.063664067,0.060880513
6720,79.168,48.763999999999996,liverpool,stoke,Missed,306,16/17,0.552069272,92.98118046,r,0,0.065138577,0.060819412
4984,71.55199999999999,-54.776,stoke,sunderland,Missed,203,16/17,0.6533734729999999,90.11159126,r,0,0.064680298,0.060773109000000006
8052,89.024,-39.412,man-city,swansea,Missed,239,16/17,0.416776784,97.35799053,r,0,0.064693476,0.060750603
8412,50.048,66.8,spurs,burnley,Missed,283,16/17,0.927793608,83.46881037,r,0,0.061338338,0.060737716
4445,86.78399999999999,-41.75,spurs,s-hampton,Missed,179,16/17,0.448396931,96.30433612,r,0,0.06485682400000001,0.06072364
8989,75.584,-51.77,wba,leicester,Missed,338,16/17,0.600542365,91.61372144,r,0,0.064908023,0.060721849
30,76.032,51.43600000000001,cpalace,wba,Missed,1,16/17,0.594782611,91.79611713,r,0,0.064896719,0.06068944
4583,98.432,-28.39,man-city,liverpool,Missed,184,16/17,0.280801652,102.4443787,r,0,0.062939411,0.06066782
1884,110.976,9.352,leicester,chelsea,Missed,72,16/17,0.084071836,111.36935159999999,r,0,0.057695563,0.06064155
4391,115.456,-1.002,cpalace,watford,Missed,177,16/17,0.008678413000000001,115.4603479,r,0,0.05467728,0.060635747000000004
2523,55.424,-64.462,everton,west-ham,Missed,97,16/17,0.8606441140000001,85.01275916,r,0,0.06229301,0.060633129
7088,107.84,-14.696,arsenal,spurs,Missed,342,16/17,0.135441642,108.83674939999999,r,0,0.05938401,0.060616247000000005
5412,113.21600000000001,-5.343999999999999,swansea,s-hampton,Missed,226,16/17,0.0471668,113.3420531,r,0,0.056249705,0.060599834000000005
771,61.248000000000005,-61.456,arsenal,s-hampton,Missed,30,16/17,0.7870932979999999,86.76495514,r,0,0.063238785,0.060592255
2492,80.512,47.762,man-city,wba,Missed,96,16/17,0.5354254589999999,93.61298408,r,0,0.06490217599999999,0.06057926
9270,41.983999999999995,69.806,spurs,man-utd,Missed,363,16/17,1.029319945,81.45878646,r,0,0.05933909,0.060514213
6545,102.912,-22.378,chelsea,man-city,Missed,298,16/17,0.21411474100000003,105.3169247,r,0,0.061394955,0.060508285
540,80.96,-47.428000000000004,cpalace,b-mouth,Missed,21,16/17,0.529927895,93.82929598,r,0,0.064809486,0.060489947
9312,114.56,-3.0060000000000002,watford,chelsea,Missed,365,16/17,0.026233506,114.5994312,r,0,0.055213360999999996,0.060437387
5871,31.232,-72.47800000000001,watford,west-ham,Missed,254,16/17,1.163924648,78.92083570000001,r,0,0.056565394000000005,0.060434518
211,86.336,-42.418,liverpool,arsenal,Missed,7,16/17,0.45667389700000005,96.19351132,r,0,0.064580099,0.060428848
6728,64.832,59.452,liverpool,stoke,Missed,306,16/17,0.742137218,87.96435942,r,0,0.063578434,0.060420474
3551,107.84,-15.03,hull-city,cpalace,Missed,142,16/17,0.138481084,108.88235159999998,r,0,0.059136522000000004,0.060311777999999996
6314,82.304,46.426,liverpool,man-city,Missed,280,16/17,0.513588516,94.49508925,r,0,0.064490538,0.060195135999999996
2362,80.064,-48.43,burnley,man-utd,Missed,91,16/17,0.544008129,93.57194556,r,0,0.064472375,0.060172323
847,76.032,51.77,liverpool,leicester,Scored,33,16/17,0.597790131,91.98368292,b,1,0.06435574200000001,0.06017224
8477,76.032,-51.77,stoke,leicester,Missed,286,16/17,0.597790131,91.98368292,r,0,0.06435574200000001,0.06017224
7171,70.208,-56.111999999999995,stoke,b-mouth,Missed,345,16/17,0.6742683,89.87613592,r,0,0.06390074700000001,0.060137908
5784,66.176,58.784,west-ham,wba,Missed,246,16/17,0.72631209,88.5145278,r,0,0.063454705,0.060131027000000004
6782,115.456,1.67,s-hampton,wba,Missed,308,16/17,0.014463376000000002,115.46807709999999,r,0,0.05437208,0.060128676
7816,69.76,56.446000000000005,s-hampton,burnley,Missed,200,16/17,0.680292728,89.73632774,r,0,0.063814926,0.060096593
2815,116.352,0.0,liverpool,s-hampton,Missed,113,16/17,0.0,116.352,r,0,0.053652073,0.060051623
4693,107.84,15.364,everton,s-hampton,Missed,190,16/17,0.141517954,108.92895890000001,r,0,0.058888357999999995,0.060007554000000005
3460,50.943999999999996,66.8,man-utd,everton,Missed,138,16/17,0.919257908,84.00911341,r,0,0.060827171,0.060004238
1422,55.424,64.796,spurs,m-brough,Missed,54,16/17,0.8631978920000001,85.26629693,r,0,0.061675854,0.059998746
9710,54.08,65.464,chelsea,sunderland,Missed,372,16/17,0.8803403959999999,84.91278877,r,0,0.061358172,0.059925487
4602,78.72,49.766000000000005,man-utd,m-brough,Missed,185,16/17,0.563752982,93.13159054,r,0,0.064154847,0.05988986
7705,104.256,21.041999999999998,watford,liverpool,Missed,108,16/17,0.199154661,106.35825919999999,r,0,0.060329552,0.059878858
9374,104.256,-21.041999999999998,s-hampton,stoke,Missed,377,16/17,0.199154661,106.35825919999999,r,0,0.060329552,0.059878858
5325,111.87200000000001,-8.684,cpalace,b-mouth,Missed,221,16/17,0.07746907900000001,112.20853909999998,r,0,0.056598075,0.059871122
3467,83.648,-45.424,m-brough,hull-city,Missed,139,16/17,0.49748200299999995,95.18575356,r,0,0.064111587,0.059861424
9086,86.78399999999999,42.418,sunderland,hull-city,Missed,347,16/17,0.45462875,96.59580415,r,0,0.063926957,0.059829060999999996
6929,81.85600000000001,-47.093999999999994,chelsea,s-hampton,Missed,329,16/17,0.522080298,94.43648433,r,0,0.064102323,0.059819445
7634,85.44,-43.754,spurs,b-mouth,Missed,81,16/17,0.473282317,95.99169816,r,0,0.063988726,0.059812279
1578,116.352,0.33399999999999996,cpalace,everton,Missed,60,16/17,0.002870592,116.35247939999999,r,0,0.053508545,0.059803783
3454,113.21600000000001,-6.346,man-utd,everton,Missed,138,16/17,0.05599355599999999,113.39371399999999,r,0,0.055704965999999995,0.05979525
1699,49.6,-67.468,west-ham,m-brough,Missed,65,16/17,0.9368584990000001,83.73822917,r,0,0.060338018,0.059774198
139,54.976000000000006,-65.13,m-brough,stoke,Missed,5,16/17,0.869739594,85.23073082,r,0,0.061371145,0.059768627000000005
2539,102.016,24.381999999999998,west-ham,everton,Missed,97,16/17,0.23460086100000002,104.8892091,r,0,0.061026739,0.059765725
5943,79.616,49.098,leicester,liverpool,Missed,257,16/17,0.552597697,93.53780551,r,0,0.064031592,0.059756789000000005
6696,107.39200000000001,16.366,m-brough,burnley,Missed,305,16/17,0.151231384,108.6318904,r,0,0.058887099000000005,0.05974807
3470,73.792,-53.773999999999994,m-brough,hull-city,Missed,139,16/17,0.62974483,91.30663908,r,0,0.063775391,0.059738753
2223,96.19200000000001,32.064,west-ham,sunderland,Missed,87,16/17,0.32175055399999997,101.3952709,r,0,0.062551436,0.059726753
3230,75.13600000000001,52.772,s-hampton,cpalace,Missed,130,16/17,0.612303458,91.81667866,r,0,0.06382248900000001,0.059705949
8946,75.13600000000001,-52.772,hull-city,s-hampton,Missed,335,16/17,0.612303458,91.81667866,r,0,0.06382248900000001,0.059705949
2777,62.144,61.456,man-utd,swansea,Missed,109,16/17,0.779831878,87.39975213,r,0,0.06246217900000001,0.05968427900000001
3253,62.144,61.456,man-city,chelsea,Missed,131,16/17,0.779831878,87.39975213,r,0,0.06246217900000001,0.05968427900000001
7854,114.56,4.008,arsenal,swansea,Missed,204,16/17,0.034971769,114.6300906,r,0,0.054717300999999996,0.059659258
9003,76.48,-51.77,leicester,wba,Scored,338,16/17,0.5950599670000001,92.35433558,b,1,0.06380522599999999,0.059626443
1366,82.75200000000001,46.426,liverpool,hull-city,Missed,52,16/17,0.511268823,94.88554674,r,0,0.063876967,0.059616499
8286,80.512,-48.43,chelsea,stoke,Missed,276,16/17,0.541540245,93.95555888,r,0,0.063880744,0.05960503
609,70.208,56.446000000000005,man-utd,hull-city,Missed,23,16/17,0.6771645540000001,90.08503859999999,r,0,0.06333348400000001,0.059588972000000004
7147,95.744,32.732,b-mouth,stoke,Missed,345,16/17,0.32941376699999997,101.1844719,r,0,0.062506194,0.059587608
8224,63.488,60.788000000000004,everton,wba,Missed,270,16/17,0.763675745,87.89713925,r,0,0.062458249,0.059492662
5328,46.464,-68.804,burnley,leicester,Missed,222,16/17,0.976834016,83.02345278,r,0,0.05941835400000001,0.059491958
9127,49.152,-67.80199999999999,s-hampton,arsenal,Missed,354,16/17,0.9435311559999999,83.74383743,r,0,0.05995797,0.059467179
9679,65.72800000000001,59.452,arsenal,sunderland,Missed,366,16/17,0.7353043029999999,88.62680344,r,0,0.062721199,0.059465482
8891,89.024,-40.414,watford,hull-city,Missed,324,16/17,0.426148374,97.7679087,r,0,0.063356997,0.059455300999999995
110,116.8,0.0,leicester,hull-city,Missed,3,16/17,0.0,116.8,r,0,0.052929082999999995,0.059390483
4129,43.776,-69.806,hull-city,west-ham,Missed,165,16/17,1.010681565,82.39669782,r,0,0.058688019,0.05933578900000001
972,108.736,14.696,west-ham,watford,Missed,37,16/17,0.134339017,109.7246103,r,0,0.057876225,0.059298707
862,84.096,-45.424,leicester,liverpool,Missed,33,16/17,0.495245208,95.57968922,r,0,0.063489926,0.059280436
8057,84.096,-45.424,man-city,swansea,Missed,239,16/17,0.495245208,95.57968922,r,0,0.063489926,0.059280436
4834,105.152,-20.374000000000002,b-mouth,arsenal,Missed,196,16/17,0.191386118,107.10762340000002,r,0,0.059409153,0.05923124
7437,105.152,-20.374000000000002,leicester,spurs,Missed,369,16/17,0.191386118,107.10762340000002,r,0,0.059409153,0.05923124
5812,72.896,-54.776,chelsea,burnley,Missed,247,16/17,0.644413565,91.18243796,r,0,0.063156531,0.059203634000000005
214,103.36,23.046,chelsea,west-ham,Missed,9,16/17,0.21937977,105.8981006,r,0,0.060040289000000004,0.059187511
4719,37.056,71.81,man-city,burnley,Scored,191,16/17,1.094408368,80.80732167,b,1,0.056984459,0.059178165
9195,111.42399999999999,10.354000000000001,burnley,b-mouth,Missed,357,16/17,0.09265823699999999,111.9040352,r,0,0.05632347099999999,0.059136228
3667,115.456,-3.0060000000000002,wba,chelsea,Missed,146,16/17,0.026030012,115.4951253,r,0,0.053747795999999994,0.059114281
1089,70.208,56.78,arsenal,hull-city,Missed,42,16/17,0.680047382,90.29469344,r,0,0.062770278,0.059043752000000005
9537,110.52799999999999,-12.024000000000001,man-utd,sunderland,Missed,311,16/17,0.108360786,111.1801033,r,0,0.056737279,0.059026195
4346,92.16,37.408,sunderland,man-utd,Missed,175,16/17,0.38558459799999995,99.46267674,r,0,0.06250581599999999,0.058983349000000004
7394,88.12799999999999,41.75,man-city,wba,Missed,367,16/17,0.44242202399999997,97.51721327,r,0,0.062887478,0.058924119000000004
167,90.368,-39.412,s-hampton,watford,Missed,6,16/17,0.411258141,98.58844338,r,0,0.062669423,0.058923418
1387,104.256,22.044,man-utd,leicester,Missed,53,16/17,0.208371995,106.5610223,r,0,0.059455420999999994,0.058896145999999996
7700,113.664,-6.68,watford,liverpool,Missed,108,16/17,0.058702185999999996,113.8601216,r,0,0.054787628,0.058872657
7736,61.248000000000005,-62.458,man-utd,arsenal,Missed,112,16/17,0.795179107,87.47753579,r,0,0.061442962000000004,0.058797384
4475,82.304,-47.428000000000004,everton,hull-city,Missed,180,16/17,0.522776099,94.99138698,r,0,0.063005324,0.058777065999999996
7998,50.048,-67.80199999999999,s-hampton,west-ham,Scored,234,16/17,0.934922897,84.27285155,b,1,0.059481755,0.058770298
3188,67.968,58.45,everton,s-hampton,Missed,128,16/17,0.710250032,89.64402671,r,0,0.0622543,0.058757896
6955,108.736,15.364,cpalace,spurs,Missed,331,16/17,0.140367145,109.81607439999999,r,0,0.057396235999999996,0.058704175
7780,73.344,-54.776,watford,spurs,Missed,189,16/17,0.6414736,91.54098815,r,0,0.062650395,0.05868683
8748,72.44800000000001,-55.443999999999996,spurs,b-mouth,Missed,318,16/17,0.653217459,91.22910632,r,0,0.062560018,0.058661039000000005
470,62.592,61.79,west-ham,b-mouth,Missed,19,16/17,0.7789503740000001,87.95318393,r,0,0.061483312000000005,0.05864731
7271,80.512,49.098,wba,chelsea,Missed,356,16/17,0.5476103760000001,94.30162113,r,0,0.062870313,0.058640853
3999,76.48,-52.438,chelsea,cpalace,Missed,160,16/17,0.601025474,92.73043861,r,0,0.062745412,0.058612885999999996
7192,109.632,-14.027999999999999,wba,burnley,Missed,346,16/17,0.127263803,110.52583500000001,r,0,0.056865417,0.058591307999999995
5371,93.056,36.74,m-brough,wba,Missed,224,16/17,0.37602946,100.046223,r,0,0.061963263,0.058576450999999995
6700,100.67200000000001,27.388,m-brough,burnley,Missed,305,16/17,0.265623243,104.3309835,r,0,0.060310670999999996,0.05855652099999999
2244,91.264,-38.744,sunderland,west-ham,Missed,87,16/17,0.401469646,99.14744188,r,0,0.062184657000000004,0.058553455
9720,54.976000000000006,-65.798,chelsea,sunderland,Missed,372,16/17,0.8747648729999999,85.742273,r,0,0.060156047000000004,0.0585163
9,107.84,-17.034000000000002,burnley,swansea,Missed,0,16/17,0.156661875,109.1770249,r,0,0.057638157,0.058490477
2169,107.84,-17.034000000000002,liverpool,wba,Missed,85,16/17,0.156661875,109.1770249,r,0,0.057638157,0.058490477
3599,97.088,32.064,man-city,leicester,Missed,143,16/17,0.318979382,102.2456837,r,0,0.06113090400000001,0.058478942
4039,115.904,-3.0060000000000002,stoke,leicester,Missed,162,16/17,0.025929444,115.94297409999999,r,0,0.053028784,0.058463628
326,110.52799999999999,-12.692,man-city,stoke,Missed,13,16/17,0.114329865,111.2543287,r,0,0.056298537,0.058455574
8781,69.76,57.448,swansea,watford,Missed,319,16/17,0.6889123290000001,90.36996351,r,0,0.062120354,0.058454067
9116,66.176,-59.786,s-hampton,arsenal,Missed,354,16/17,0.7347120290000001,89.18311932,r,0,0.061716769000000005,0.058427238
8199,78.72,50.768,s-hampton,watford,Scored,263,16/17,0.5727948310000001,93.67085045,b,1,0.062604543,0.058410000999999996
6359,51.391999999999996,67.468,s-hampton,b-mouth,Missed,289,16/17,0.919833937,84.81196076,r,0,0.059344938,0.058352067
3549,59.903999999999996,63.46,b-mouth,burnley,Scored,141,16/17,0.8142154490000001,87.26775359,b,1,0.06075701,0.058309435
4775,104.704,-22.044,liverpool,sunderland,Missed,193,16/17,0.20750585300000002,106.9993717,r,0,0.058723055999999996,0.058259677999999995
9707,80.064,49.766000000000005,chelsea,sunderland,Missed,372,16/17,0.556134577,94.2703498,r,0,0.062438133,0.05823129
2515,111.87200000000001,-10.687999999999999,everton,west-ham,Missed,97,16/17,0.095248667,112.381394,r,0,0.055384280999999994,0.058210998
6776,49.152,68.47,s-hampton,wba,Missed,308,16/17,0.94818287,84.28558598,r,0,0.058735924,0.05816528
3265,72.896,-55.443999999999996,chelsea,man-city,Scored,131,16/17,0.650244601,91.5852824,b,1,0.062064644,0.058152947
6560,59.456,63.794,man-city,chelsea,Missed,298,16/17,0.820580395,87.20487585,r,0,0.060516046,0.0581351
7433,72.44800000000001,55.778,leicester,spurs,Missed,369,16/17,0.656118404,91.43247775,r,0,0.062013892,0.058134912000000004
2442,55.424,-65.798,leicester,spurs,Missed,94,16/17,0.870768685,86.03020737,r,0,0.059857564,0.058129139
8094,55.424,-65.798,chelsea,swansea,Missed,250,16/17,0.870768685,86.03020737,r,0,0.059857564,0.058129139
877,76.48,-52.772,man-utd,man-city,Missed,34,16/17,0.603990065,92.91972009999999,r,0,0.062220428,0.05811057099999999
1472,115.456,-4.342,cpalace,sunderland,Missed,56,16/17,0.037589686000000004,115.53761680000001,r,0,0.053105775,0.058099871
6255,80.96,49.098,watford,cpalace,Missed,274,16/17,0.5451469210000001,94.68439789,r,0,0.06229371400000001,0.058089335
5482,50.943999999999996,67.80199999999999,chelsea,arsenal,Missed,230,16/17,0.9264226590000001,84.80803228,r,0,0.058992252,0.058070095
7328,50.943999999999996,-67.80199999999999,cpalace,hull-city,Missed,362,16/17,0.9264226590000001,84.80803228,r,0,0.058992252,0.058070095
2786,109.184,15.364,cpalace,man-city,Missed,110,16/17,0.139798686,110.25968600000002,r,0,0.056663099999999994,0.058063074000000006
